x	y	top_z	substrate_z	normalized_height	slope1	slope4	slope8	dx4	dy4	substrate	visible
17	40	8	8	0.428571	0.000	10.025	0.000	0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
18	40	8	8	0.428571	0.000	7.125	0.000	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
19	40	8	8	0.428571	0.000	7.125	17.676	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
20	40	8	8	0.428571	0.000	7.125	3.576	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
21	40	8	8	0.428571	0.000	7.125	3.576	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
22	40	8	8	0.428571	0.000	7.125	0.000	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
23	40	8	8	0.428571	0.000	7.125	0.000	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
24	40	8	8	0.428571	0.000	7.125	3.576	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
25	40	9	8	0.428571	0.000	7.125	5.051	0.000	0.125	minecraft:grass_block[snowy=false]	minecraft:birch_leaves[distance=7, persistent=true, waterlogged=false]
26	40	10	8	0.428571	0.000	7.125	7.956	0.000	0.125	minecraft:grass_block[snowy=false]	minecraft:large_fern[half=upper]
27	40	10	8	0.428571	0.000	7.125	7.956	0.000	0.125	minecraft:grass_block[snowy=false]	minecraft:tall_grass[half=upper]
28	40	8	8	0.428571	0.000	7.125	7.956	0.000	0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
29	40	9	8	0.428571	0.000	10.025	11.180	-0.125	0.125	minecraft:grass_block[snowy=false]	minecraft:oak_leaves[distance=7, persistent=true, waterlogged=false]
30	40	10	8	0.428571	0.000	10.025	12.699	-0.125	0.125	minecraft:grass_block[snowy=false]	minecraft:oak_leaves[distance=7, persistent=true, waterlogged=false]
31	40	8	8	0.428571	26.565	15.616	12.699	-0.125	0.250	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
32	40	8	8	0.428571	35.264	15.616	12.699	-0.125	0.250	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
33	40	8	7	0.285714	35.264	15.616	12.699	-0.125	0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
34	40	8	7	0.285714	26.565	19.471	12.699	-0.250	0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
35	40	7	7	0.285714	0.000	24.261	12.699	-0.250	0.375	minecraft:coarse_dirt	minecraft:coarse_dirt
36	40	7	7	0.285714	26.565	24.261	12.699	-0.250	0.375	minecraft:coarse_dirt	minecraft:coarse_dirt
37	40	7	7	0.285714	35.264	21.568	12.699	-0.125	0.375	minecraft:coarse_dirt	minecraft:coarse_dirt
38	40	7	6	0.142857	35.264	21.568	14.851	-0.125	0.375	minecraft:dirt	minecraft:granite_stairs[facing=south, half=bottom, shape=straight, waterlogged=false]
39	40	7	6	0.142857	26.565	21.568	14.851	-0.125	0.375	minecraft:dirt	minecraft:granite_stairs[facing=south, half=bottom, shape=straight, waterlogged=false]
40	40	7	6	0.142857	26.565	15.616	12.699	-0.125	0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
41	40	7	6	0.142857	0.000	15.616	10.025	-0.125	0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
42	40	6	6	0.142857	0.000	15.616	10.025	-0.125	0.250	minecraft:dirt	minecraft:dirt
43	40	6	6	0.142857	26.565	21.568	7.125	-0.125	0.375	minecraft:coarse_dirt	minecraft:coarse_dirt
44	40	6	6	0.142857	26.565	21.568	10.025	-0.125	0.375	minecraft:dirt_path	minecraft:dirt_path
45	40	6	6	0.142857	35.264	7.125	10.025	-0.125	0.000	minecraft:dirt_path	minecraft:dirt_path
46	40	6	5	0.000000	35.264	15.616	7.956	-0.125	0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=true]
47	40	6	5	0.000000	26.565	15.616	7.956	-0.125	0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=true]
48	40	6	5	0.000000	26.565	15.616	7.125	-0.125	0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=true]
49	40	6	5	0.000000	26.565	21.568	7.125	-0.125	0.375	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=true]
50	40	6	5	0.000000	26.565	14.036	7.125	0.000	0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=true]
51	40	6	5	0.000000	26.565	14.036	7.125	0.000	0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=true]
52	40	6	5	0.000000	26.565	15.616	10.620	0.125	0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=true]
53	40	6	5	0.000000	26.565	15.616	10.620	0.125	0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=true]
54	40	6	5	0.000000	26.565	15.616	12.699	0.125	0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=true]
55	40	6	5	0.000000	35.264	15.616	7.125	0.125	0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=true]
56	40	6	6	0.142857	35.264	15.616	7.956	0.125	0.250	minecraft:dirt_path	minecraft:dirt_path
57	40	6	6	0.142857	26.565	15.616	7.956	0.125	0.250	minecraft:dirt_path	minecraft:dirt_path
58	40	7	6	0.142857	0.000	19.471	11.180	0.250	0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
59	40	7	6	0.142857	0.000	15.616	14.450	0.125	0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
60	40	6	6	0.142857	0.000	14.036	14.450	0.000	0.250	minecraft:coarse_dirt	minecraft:coarse_dirt
61	40	7	6	0.142857	26.565	14.036	14.450	0.000	0.250	minecraft:dirt	minecraft:granite_stairs[facing=east, half=bottom, shape=straight, waterlogged=false]
62	40	7	7	0.285714	35.264	15.616	10.025	0.125	0.250	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
0	41	9	8	0.428571	0.000	14.036	10.620	0.000	-0.250	minecraft:grass_block[snowy=false]	minecraft:short_grass
1	41	9	8	0.428571	26.565	14.036	11.180	0.000	-0.250	minecraft:grass_block[snowy=false]	minecraft:short_grass
2	41	8	8	0.428571	0.000	14.036	7.956	0.000	-0.250	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
3	41	8	8	0.428571	26.565	14.036	7.956	0.000	-0.250	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
4	41	8	8	0.428571	26.565	14.036	7.956	0.000	-0.250	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
5	41	8	8	0.428571	26.565	10.025	7.956	-0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
6	41	8	8	0.428571	26.565	21.568	7.956	-0.125	0.375	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
7	41	8	8	0.428571	26.565	27.266	5.051	-0.125	0.500	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
8	41	8	8	0.428571	35.264	7.125	5.051	-0.125	0.000	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
9	41	8	7	0.285714	35.264	10.025	3.576	-0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
10	41	8	7	0.285714	26.565	10.025	3.576	-0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
11	41	8	7	0.285714	0.000	10.025	3.576	-0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
12	41	8	7	0.285714	0.000	10.025	3.576	-0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
13	41	7	7	0.285714	0.000	10.025	3.576	0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
14	41	7	7	0.285714	26.565	10.025	3.576	0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
15	41	8	7	0.285714	26.565	10.025	3.576	0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
16	41	7	7	0.285714	35.264	10.025	3.576	0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
17	41	8	8	0.428571	35.264	10.025	5.051	0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
18	41	8	8	0.428571	26.565	10.025	5.051	0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
19	41	8	8	0.428571	26.565	10.025	5.051	0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
20	41	8	8	0.428571	0.000	10.025	3.576	0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
21	41	8	8	0.428571	0.000	7.125	3.576	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
22	41	8	8	0.428571	0.000	7.125	3.576	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
23	41	8	8	0.428571	0.000	7.125	3.576	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
24	41	8	8	0.428571	0.000	7.125	3.576	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
25	41	8	8	0.428571	0.000	7.125	3.576	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
26	41	9	8	0.428571	0.000	0.000	7.125	0.000	0.000	minecraft:grass_block[snowy=false]	minecraft:dark_oak_leaves[distance=7, persistent=true, waterlogged=false]
27	41	10	8	0.428571	0.000	7.125	7.956	0.000	0.125	minecraft:grass_block[snowy=false]	minecraft:tall_grass[half=upper]
28	41	8	8	0.428571	0.000	7.125	7.956	0.000	0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
29	41	9	8	0.428571	0.000	7.125	11.180	0.000	0.125	minecraft:grass_block[snowy=false]	minecraft:oak_leaves[distance=7, persistent=true, waterlogged=false]
30	41	10	8	0.428571	0.000	7.125	11.180	0.000	0.125	minecraft:grass_block[snowy=false]	minecraft:oak_leaves[distance=7, persistent=true, waterlogged=false]
31	41	9	8	0.428571	0.000	10.025	11.180	-0.125	0.125	minecraft:grass_block[snowy=false]	minecraft:oak_leaves[distance=7, persistent=true, waterlogged=false]
32	41	9	8	0.428571	0.000	10.025	11.180	-0.125	0.125	minecraft:grass_block[snowy=false]	minecraft:oak_leaves[distance=7, persistent=true, waterlogged=false]
33	41	8	8	0.428571	26.565	15.616	12.699	-0.125	0.250	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
34	41	8	8	0.428571	35.264	15.616	12.699	-0.125	0.250	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
35	41	8	7	0.285714	35.264	15.616	12.699	-0.125	0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
36	41	8	7	0.285714	26.565	15.616	15.616	-0.125	0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
37	41	7	7	0.285714	26.565	24.261	12.699	-0.250	0.375	minecraft:coarse_dirt	minecraft:coarse_dirt
38	41	7	7	0.285714	26.565	24.261	12.699	-0.250	0.375	minecraft:coarse_dirt	minecraft:coarse_dirt
39	41	7	7	0.285714	26.565	21.568	12.699	-0.125	0.375	minecraft:coarse_dirt	minecraft:coarse_dirt
40	41	7	7	0.285714	35.264	21.568	12.699	-0.125	0.375	minecraft:coarse_dirt	minecraft:coarse_dirt
41	41	7	6	0.142857	35.264	21.568	12.699	-0.125	0.375	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
42	41	7	6	0.142857	26.565	21.568	12.699	-0.125	0.375	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
43	41	7	6	0.142857	26.565	21.568	11.180	-0.125	0.375	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
44	41	7	6	0.142857	0.000	21.568	11.180	-0.125	0.375	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
45	41	7	6	0.142857	0.000	20.556	11.180	0.000	0.375	minecraft:dirt	minecraft:spruce_leaves[distance=7, persistent=true, waterlogged=false]
46	41	6	6	0.142857	26.565	20.556	5.051	0.000	0.375	minecraft:dirt_path	minecraft:dirt_path
47	41	6	6	0.142857	26.565	20.556	7.956	0.000	0.375	minecraft:dirt_path	minecraft:dirt_path
48	41	6	6	0.142857	26.565	20.556	7.956	0.000	0.375	minecraft:dirt_path	minecraft:dirt_path
49	41	6	6	0.142857	26.565	20.556	7.125	0.000	0.375	minecraft:dirt_path	minecraft:dirt_path
50	41	6	6	0.142857	26.565	20.556	7.125	0.000	0.375	minecraft:dirt_path	minecraft:dirt_path
51	41	6	6	0.142857	26.565	14.036	10.620	0.000	0.250	minecraft:dirt_path	minecraft:dirt_path
52	41	6	6	0.142857	26.565	14.036	10.620	0.000	0.250	minecraft:dirt_path	minecraft:dirt_path
53	41	6	6	0.142857	26.565	14.036	10.620	0.000	0.250	minecraft:dirt_path	minecraft:dirt_path
54	41	6	6	0.142857	26.565	20.556	11.180	0.000	0.375	minecraft:dirt_path	minecraft:dirt_path
55	41	6	6	0.142857	26.565	14.036	10.620	0.000	0.250	minecraft:dirt_path	minecraft:dirt_path
56	41	6	6	0.142857	26.565	14.036	10.620	0.000	0.250	minecraft:dirt_path	minecraft:dirt_path
57	41	7	6	0.142857	26.565	14.036	10.620	0.000	0.250	minecraft:dirt	minecraft:granite_stairs[facing=east, half=bottom, shape=outer_right, waterlogged=false]
58	41	7	6	0.142857	26.565	15.616	10.620	0.125	0.250	minecraft:dirt	minecraft:granite_stairs[facing=south, half=bottom, shape=straight, waterlogged=false]
59	41	7	6	0.142857	26.565	14.036	10.620	0.000	0.250	minecraft:dirt	minecraft:granite_stairs[facing=west, half=bottom, shape=outer_left, waterlogged=false]
60	41	7	6	0.142857	26.565	14.036	14.036	0.000	0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
61	41	7	6	0.142857	35.264	14.036	14.036	0.000	0.250	minecraft:dirt	minecraft:granite_stairs[facing=south, half=bottom, shape=inner_left, waterlogged=false]
62	41	7	7	0.285714	26.565	15.616	7.956	0.125	0.250	minecraft:coarse_dirt	minecraft:coarse_dirt
0	42	9	8	0.428571	26.565	15.616	7.956	-0.125	-0.250	minecraft:grass_block[snowy=false]	minecraft:short_grass
1	42	7	7	0.285714	26.565	14.036	7.125	0.000	-0.250	minecraft:oak_wood[axis=y]	minecraft:oak_wood[axis=y]
2	42	9	8	0.428571	26.565	15.616	5.051	-0.125	-0.250	minecraft:grass_block[snowy=false]	minecraft:short_grass
3	42	7	7	0.285714	35.264	14.036	7.125	0.000	-0.250	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
4	42	8	7	0.285714	26.565	10.025	7.125	-0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
5	42	8	7	0.285714	26.565	7.125	7.125	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
6	42	7	7	0.285714	26.565	10.025	3.576	-0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
7	42	8	7	0.285714	0.000	7.125	3.576	0.000	-0.125	minecraft:podzol[snowy=false]	minecraft:short_grass
8	42	8	7	0.285714	26.565	7.125	5.051	0.000	-0.125	minecraft:podzol[snowy=false]	minecraft:short_grass
9	42	8	7	0.285714	0.000	7.125	3.576	0.000	-0.125	minecraft:coarse_dirt	minecraft:short_grass
10	42	8	7	0.285714	0.000	7.125	5.051	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
11	42	8	7	0.285714	0.000	7.125	3.576	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
12	42	8	7	0.285714	0.000	7.125	5.051	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
13	42	7	7	0.285714	0.000	7.125	5.051	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
14	42	7	7	0.285714	0.000	7.125	5.051	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
15	42	8	7	0.285714	0.000	7.125	5.051	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
16	42	7	7	0.285714	0.000	10.025	5.051	0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
17	42	8	7	0.285714	26.565	10.025	5.051	0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
18	42	8	7	0.285714	26.565	10.025	5.051	0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
19	42	7	7	0.285714	35.264	10.025	5.051	0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
20	42	8	8	0.428571	35.264	10.025	3.576	0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
21	42	8	8	0.428571	26.565	10.025	3.576	0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
22	42	8	8	0.428571	26.565	10.025	5.051	0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
23	42	8	8	0.428571	26.565	10.025	5.051	0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
24	42	8	8	0.428571	0.000	7.125	5.051	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
25	42	8	8	0.428571	0.000	7.125	5.051	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
26	42	8	8	0.428571	0.000	7.125	7.956	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
27	42	8	8	0.428571	0.000	0.000	7.956	0.000	0.000	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
28	42	8	8	0.428571	0.000	0.000	7.125	0.000	0.000	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
29	42	8	8	0.428571	0.000	7.125	7.125	0.000	0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
30	42	10	8	0.428571	0.000	7.125	7.956	0.000	0.125	minecraft:grass_block[snowy=false]	minecraft:oak_leaves[distance=7, persistent=true, waterlogged=false]
31	42	9	8	0.428571	0.000	7.125	11.180	0.000	0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
32	42	9	8	0.428571	0.000	7.125	11.180	0.000	0.125	minecraft:grass_block[snowy=false]	minecraft:oak_leaves[distance=7, persistent=true, waterlogged=false]
33	42	8	8	0.428571	0.000	7.125	11.180	0.000	0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
34	42	9	8	0.428571	0.000	15.616	11.180	-0.125	0.250	minecraft:grass_block[snowy=false]	minecraft:short_grass
35	42	9	8	0.428571	26.565	15.616	11.180	-0.125	0.250	minecraft:grass_block[snowy=false]	minecraft:short_grass
36	42	9	8	0.428571	26.565	15.616	12.699	-0.125	0.250	minecraft:grass_block[snowy=false]	minecraft:fern
37	42	9	8	0.428571	35.264	15.616	12.699	-0.125	0.250	minecraft:grass_block[snowy=false]	minecraft:fern
38	42	8	7	0.285714	35.264	15.616	10.025	-0.125	0.250	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
39	42	8	7	0.285714	26.565	10.025	10.025	-0.125	0.125	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
40	42	7	7	0.285714	26.565	15.616	10.025	-0.250	0.125	minecraft:coarse_dirt	minecraft:coarse_dirt
41	42	7	7	0.285714	26.565	19.471	10.025	-0.250	0.250	minecraft:coarse_dirt	minecraft:coarse_dirt
42	42	7	7	0.285714	26.565	21.568	7.956	-0.125	0.375	minecraft:coarse_dirt	minecraft:coarse_dirt
43	42	7	7	0.285714	48.190	21.568	10.025	-0.125	0.375	minecraft:coarse_dirt	minecraft:coarse_dirt
44	42	7	6	0.142857	35.264	21.568	7.956	-0.125	0.375	minecraft:dirt	minecraft:granite_stairs[facing=west, half=bottom, shape=inner_left, waterlogged=false]
45	42	7	6	0.142857	26.565	21.568	7.956	-0.125	0.375	minecraft:dirt	minecraft:granite_stairs[facing=south, half=bottom, shape=straight, waterlogged=false]
46	42	7	6	0.142857	26.565	21.568	5.051	-0.125	0.375	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
47	42	7	6	0.142857	26.565	21.568	5.051	-0.125	0.375	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
48	42	7	6	0.142857	26.565	20.556	3.576	0.000	0.375	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
49	42	7	6	0.142857	26.565	20.556	3.576	0.000	0.375	minecraft:dirt	minecraft:granite_stairs[facing=south, half=bottom, shape=straight, waterlogged=false]
50	42	7	6	0.142857	26.565	20.556	3.576	0.000	0.375	minecraft:dirt	minecraft:granite_stairs[facing=west, half=bottom, shape=outer_left, waterlogged=false]
51	42	7	6	0.142857	0.000	20.556	3.576	0.000	0.375	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
52	42	6	6	0.142857	0.000	21.568	5.051	0.125	0.375	minecraft:dirt_path	minecraft:dirt_path
53	42	6	6	0.142857	0.000	21.568	5.051	0.125	0.375	minecraft:dirt_path	minecraft:dirt_path
54	42	6	6	0.142857	0.000	21.568	5.051	0.125	0.375	minecraft:dirt_path	minecraft:dirt_path
55	42	7	6	0.142857	35.264	21.568	3.576	0.125	0.375	minecraft:dirt	minecraft:granite_slab[type=bottom, waterlogged=false]
56	42	7	7	0.285714	35.264	21.568	7.956	0.125	0.375	minecraft:coarse_dirt	minecraft:coarse_dirt
57	42	7	7	0.285714	26.565	27.266	7.956	0.125	0.500	minecraft:coarse_dirt	minecraft:coarse_dirt
58	42	7	7	0.285714	26.565	27.266	7.956	0.125	0.500	minecraft:coarse_dirt	minecraft:coarse_dirt
59	42	7	7	0.285714	26.565	15.616	7.956	0.125	0.250	minecraft:coarse_dirt	minecraft:coarse_dirt
60	42	7	7	0.285714	26.565	14.036	7.956	0.000	0.250	minecraft:coarse_dirt	minecraft:coarse_dirt
61	42	7	7	0.285714	26.565	14.036	7.956	0.000	0.250	minecraft:coarse_dirt	minecraft:coarse_dirt
62	42	7	7	0.285714	0.000	7.125	5.051	0.000	0.125	minecraft:coarse_dirt	minecraft:coarse_dirt
0	43	9	8	0.428571	35.264	15.616	5.051	-0.125	-0.250	minecraft:grass_block[snowy=false]	minecraft:short_grass
1	43	8	7	0.285714	26.565	7.125	7.125	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
2	43	7	7	0.285714	26.565	7.125	7.125	0.000	-0.125	minecraft:oak_wood[axis=y]	minecraft:oak_wood[axis=y]
3	43	7	7	0.285714	0.000	10.025	7.125	0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
4	43	8	7	0.285714	0.000	10.025	7.125	-0.125	-0.125	minecraft:coarse_dirt	minecraft:short_grass
5	43	11	7	0.285714	0.000	7.125	7.125	0.000	-0.125	minecraft:podzol[snowy=false]	minecraft:spruce_leaves[distance=3, persistent=true, waterlogged=false]
6	43	11	7	0.285714	26.565	7.125	3.576	0.000	-0.125	minecraft:podzol[snowy=false]	minecraft:spruce_leaves[distance=2, persistent=true, waterlogged=false]
7	43	12	8	0.428571	68.199	7.125	3.576	0.000	-0.125	minecraft:dark_oak_log[axis=z]	minecraft:spruce_leaves[distance=1, persistent=true, waterlogged=false]
8	43	8	7	0.285714	26.565	7.125	5.051	0.000	-0.125	minecraft:coarse_dirt	minecraft:short_grass
9	43	8	7	0.285714	0.000	7.125	3.576	0.000	-0.125	minecraft:coarse_dirt	minecraft:short_grass
10	43	8	7	0.285714	0.000	7.125	3.576	0.000	-0.125	minecraft:podzol[snowy=false]	minecraft:short_grass
11	43	8	7	0.285714	0.000	10.025	3.576	-0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
12	43	8	7	0.285714	0.000	7.125	3.576	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
13	43	7	7	0.285714	0.000	7.125	3.576	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
14	43	8	7	0.285714	0.000	7.125	3.576	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
15	43	8	7	0.285714	0.000	7.125	5.051	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
16	43	8	7	0.285714	0.000	7.125	5.051	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:short_grass
17	43	7	7	0.285714	0.000	7.125	5.051	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
18	43	9	7	0.285714	0.000	7.125	5.051	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:large_fern[half=upper]
19	43	9	7	0.285714	0.000	7.125	5.051	0.000	-0.125	minecraft:grass_block[snowy=false]	minecraft:tall_grass[half=upper]
20	43	7	7	0.285714	26.565	10.025	5.051	0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
21	43	9	7	0.285714	26.565	10.025	5.051	0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:large_fern[half=upper]
22	43	9	7	0.285714	26.565	10.025	5.051	0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:tall_grass[half=upper]
23	43	7	7	0.285714	35.264	10.025	3.576	0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
24	43	8	8	0.428571	35.264	10.025	5.051	0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
25	43	8	8	0.428571	0.000	10.025	5.051	0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
26	43	8	8	0.428571	0.000	10.025	5.051	0.125	-0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
27	43	8	8	0.428571	0.000	7.125	5.051	0.125	0.000	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
28	43	9	8	0.428571	0.000	0.000	5.051	0.000	0.000	minecraft:grass_block[snowy=false]	minecraft:oak_leaves[distance=7, persistent=true, waterlogged=false]
29	43	9	8	0.428571	0.000	0.000	5.051	0.000	0.000	minecraft:grass_block[snowy=false]	minecraft:short_grass
30	43	8	8	0.428571	0.000	0.000	7.956	0.000	0.000	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
31	43	9	8	0.428571	0.000	7.125	7.956	0.000	0.125	minecraft:grass_block[snowy=false]	minecraft:oak_leaves[distance=7, persistent=true, waterlogged=false]
32	43	8	8	0.428571	0.000	7.125	7.125	0.000	0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
33	43	10	8	0.428571	0.000	7.125	11.180	0.000	0.125	minecraft:grass_block[snowy=false]	minecraft:tall_grass[half=upper]
34	43	9	8	0.428571	0.000	7.125	11.180	0.000	0.125	minecraft:grass_block[snowy=false]	minecraft:oak_leaves[distance=7, persistent=true, waterlogged=false]
35	43	8	8	0.428571	0.000	7.125	10.620	0.000	0.125	minecraft:grass_block[snowy=false]	minecraft:grass_block[snowy=false]
36	43	9	8	0.428571	0.000	14.036	11.180	0.000	0.250	minecraft:grass_block[snowy=false]	minecraft:short_grass
